,longitude,latitude,season,so
210,106.16668701171876,-1.8333282470703125,DJF,32.218292
211,106.16668701171876,-1.75,DJF,32.225735
212,106.16668701171876,-1.6666641235351562,DJF,32.27355
213,106.16668701171876,-1.5833282470703125,DJF,32.294796
214,106.16668701171876,-1.5,DJF,32.387722
215,106.16668701171876,-1.4166641235351562,DJF,32.465683
216,106.25,-3.5833282470703125,DJF,31.116625
217,106.25,-3.5,DJF,31.104845
218,106.25,-3.416664123535156,DJF,31.030273
219,106.25,-3.3333282470703125,DJF,31.027405
220,106.25,-3.25,DJF,31.051283
221,106.25,-3.166664123535156,DJF,31.077196
222,106.25,-3.0833282470703125,DJF,31.0947
223,106.25,-3.0,DJF,31.107727
224,106.25,-2.916664123535156,DJF,31.11242
225,106.25,-2.3333282470703125,DJF,32.101944
226,106.25,-2.25,DJF,32.135086
227,106.25,-2.166664123535156,DJF,32.173645
228,106.25,-2.0833282470703125,DJF,32.22158
229,106.25,-2.0,DJF,32.246212
230,106.25,-1.916664123535156,DJF,32.27531
231,106.25,-1.8333282470703125,DJF,32.287945
232,106.25,-1.75,DJF,32.298767
233,106.25,-1.6666641235351562,DJF,32.336643
234,106.25,-1.5833282470703125,DJF,32.367455
235,106.25,-1.5,DJF,32.45657
236,106.25,-1.4166641235351562,DJF,32.509106
237,106.33334350585938,-3.5833282470703125,DJF,31.293863
238,106.33334350585938,-3.5,DJF,31.268581
239,106.33334350585938,-3.416664123535156,DJF,31.10794
240,106.33334350585938,-3.3333282470703125,DJF,31.028364
241,106.33334350585938,-3.25,DJF,31.066362
242,106.33334350585938,-3.166664123535156,DJF,31.064857
243,106.33334350585938,-3.0833282470703125,DJF,31.08793
244,106.33334350585938,-3.0,DJF,31.088858
245,106.33334350585938,-2.916664123535156,DJF,31.108847
246,106.33334350585938,-2.416664123535156,DJF,32.11889
247,106.33334350585938,-2.3333282470703125,DJF,32.13071
248,106.33334350585938,-2.25,DJF,32.198994
249,106.33334350585938,-2.166664123535156,DJF,32.22833
250,106.33334350585938,-2.0833282470703125,DJF,32.255234
251,106.33334350585938,-2.0,DJF,32.27522
252,106.33334350585938,-1.916664123535156,DJF,32.290543
253,106.33334350585938,-1.8333282470703125,DJF,32.30416
254,106.33334350585938,-1.75,DJF,32.333687
255,106.33334350585938,-1.6666641235351562,DJF,32.386948
256,106.33334350585938,-1.5833282470703125,DJF,32.432354
257,106.33334350585938,-1.5,DJF,32.506405
258,106.33334350585938,-1.4166641235351562,DJF,32.53566
259,106.41668701171876,-3.5833282470703125,DJF,31.482924
260,106.41668701171876,-3.5,DJF,31.479021
261,106.41668701171876,-3.416664123535156,DJF,31.325474
262,106.41668701171876,-3.3333282470703125,DJF,31.245384
263,106.41668701171876,-3.25,DJF,31.16394
264,106.41668701171876,-3.166664123535156,DJF,31.096619
265,106.41668701171876,-3.0833282470703125,DJF,31.024986
266,106.41668701171876,-3.0,DJF,31.082571
267,106.41668701171876,-2.5,DJF,32.121197
268,106.41668701171876,-2.416664123535156,DJF,32.11316
269,106.41668701171876,-2.3333282470703125,DJF,32.17405
270,106.41668701171876,-2.25,DJF,32.232414
271,106.41668701171876,-2.166664123535156,DJF,32.259705
272,106.41668701171876,-2.0833282470703125,DJF,32.29766
273,106.41668701171876,-2.0,DJF,32.330967
274,106.41668701171876,-1.916664123535156,DJF,32.356403
275,106.41668701171876,-1.8333282470703125,DJF,32.387497
276,106.41668701171876,-1.75,DJF,32.425808
277,106.41668701171876,-1.6666641235351562,DJF,32.465714
278,106.41668701171876,-1.5833282470703125,DJF,32.495335
279,106.41668701171876,-1.5,DJF,32.559563
280,106.41668701171876,-1.4166641235351562,DJF,32.57997
281,106.5,-3.5833282470703125,DJF,31.928253
282,106.5,-3.5,DJF,31.97886
283,106.5,-3.416664123535156,DJF,31.933254
284,106.5,-3.3333282470703125,DJF,31.895199
285,106.5,-3.25,DJF,31.80487
286,106.5,-3.166664123535156,DJF,31.590048
287,106.5,-3.0833282470703125,DJF,31.000925
288,106.5,-2.5,DJF,32.113125
289,106.5,-2.416664123535156,DJF,32.155064
290,106.5,-2.3333282470703125,DJF,32.22044
291,106.5,-2.25,DJF,32.26628
292,106.5,-2.166664123535156,DJF,32.295414
293,106.5,-2.0833282470703125,DJF,32.343178
294,106.5,-2.0,DJF,32.390427
295,106.5,-1.916664123535156,DJF,32.41103
296,106.5,-1.8333282470703125,DJF,32.441498
297,106.5,-1.75,DJF,32.485447
298,106.5,-1.6666641235351562,DJF,32.500473
299,106.5,-1.5833282470703125,DJF,32.53333
300,106.5,-1.5,DJF,32.591755
301,106.5,-1.4166641235351562,DJF,32.608673
302,106.58334350585938,-3.5833282470703125,DJF,32.216675
