,longitude,latitude,season,so
0,104.5,-1.6666641235351562,SON,30.322233
1,104.5,-1.5833282470703125,SON,30.286495
2,104.5,-1.5,SON,30.3508
3,104.5,-1.4166641235351562,SON,30.439392
4,104.58334350585938,-1.8333282470703125,SON,30.277887
5,104.58334350585938,-1.75,SON,30.322407
6,104.58334350585938,-1.6666641235351562,SON,30.373398
7,104.58334350585938,-1.5833282470703125,SON,30.472277
8,104.58334350585938,-1.5,SON,30.56561
9,104.58334350585938,-1.4166641235351562,SON,30.66907
10,104.66668701171876,-2.0,SON,30.651478
11,104.66668701171876,-1.916664123535156,SON,30.526865
12,104.66668701171876,-1.8333282470703125,SON,30.449177
13,104.66668701171876,-1.75,SON,30.52202
14,104.66668701171876,-1.6666641235351562,SON,30.610744
15,104.66668701171876,-1.5833282470703125,SON,30.82454
16,104.66668701171876,-1.5,SON,30.882994
17,104.66668701171876,-1.4166641235351562,SON,30.977594
18,104.75,-2.0,SON,30.711948
19,104.75,-1.916664123535156,SON,30.629227
20,104.75,-1.8333282470703125,SON,30.665003
21,104.75,-1.75,SON,30.76275
22,104.75,-1.6666641235351562,SON,30.89182
23,104.75,-1.5833282470703125,SON,31.072948
24,104.75,-1.5,SON,31.125257
25,104.75,-1.4166641235351562,SON,31.221704
26,104.83334350585938,-2.0,SON,30.772123
27,104.83334350585938,-1.916664123535156,SON,30.834871
28,104.83334350585938,-1.8333282470703125,SON,30.950878
29,104.83334350585938,-1.75,SON,31.081911
30,104.83334350585938,-1.6666641235351562,SON,31.197775
31,104.83334350585938,-1.5833282470703125,SON,31.284262
32,104.83334350585938,-1.5,SON,31.344471
33,104.83334350585938,-1.4166641235351562,SON,31.430822
34,104.91668701171876,-2.3333282470703125,SON,30.438498
35,104.91668701171876,-2.25,SON,30.632847
36,104.91668701171876,-2.166664123535156,SON,30.938547
37,104.91668701171876,-2.0833282470703125,SON,30.950909
38,104.91668701171876,-2.0,SON,31.022898
39,104.91668701171876,-1.916664123535156,SON,31.12895
40,104.91668701171876,-1.8333282470703125,SON,31.223375
41,104.91668701171876,-1.75,SON,31.33523
42,104.91668701171876,-1.6666641235351562,SON,31.399036
43,104.91668701171876,-1.5833282470703125,SON,31.458212
44,104.91668701171876,-1.5,SON,31.466887
45,104.91668701171876,-1.4166641235351562,SON,31.53374
46,105.0,-2.3333282470703125,SON,30.5282
47,105.0,-2.25,SON,30.815378
48,105.0,-2.166664123535156,SON,31.222513
49,105.0,-2.0833282470703125,SON,31.313417
50,105.0,-2.0,SON,31.424118
51,105.0,-1.916664123535156,SON,31.500841
52,105.0,-1.8333282470703125,SON,31.55962
53,105.0,-1.75,SON,31.57215
54,105.0,-1.6666641235351562,SON,31.588999
55,105.0,-1.5833282470703125,SON,31.624323
56,105.0,-1.5,SON,31.67128
57,105.0,-1.4166641235351562,SON,31.713812
58,105.08334350585938,-2.3333282470703125,SON,30.818098
59,105.08334350585938,-2.25,SON,31.244738
60,105.08334350585938,-2.166664123535156,SON,31.518723
61,105.08334350585938,-2.0833282470703125,SON,31.53693
