,longitude,latitude,season,so
107,105.41668701171876,-1.4166641235351562,MAM,32.57407
108,105.5,-2.3333282470703125,MAM,31.201773
109,105.5,-2.25,MAM,31.311428
110,105.5,-2.166664123535156,MAM,31.13641
111,105.5,-1.5833282470703125,MAM,32.515327
112,105.5,-1.5,MAM,32.545216
113,105.5,-1.4166641235351562,MAM,32.5848
114,105.58334350585938,-2.5833282470703125,MAM,31.003689
115,105.58334350585938,-2.5,MAM,31.098642
116,105.58334350585938,-2.416664123535156,MAM,31.152048
117,105.58334350585938,-2.3333282470703125,MAM,31.220808
118,105.58334350585938,-2.25,MAM,31.287554
119,105.58334350585938,-2.166664123535156,MAM,31.096748
120,105.58334350585938,-1.5833282470703125,MAM,32.512966
121,105.58334350585938,-1.5,MAM,32.549137
122,105.58334350585938,-1.4166641235351562,MAM,32.595108
