,longitude,latitude,season,so
107,105.41668701171876,-1.4166641235351562,JJA,32.5973
108,105.5,-2.3333282470703125,JJA,31.214912
109,105.5,-2.25,JJA,31.06478
110,105.5,-2.166664123535156,JJA,30.662107
111,105.5,-1.5833282470703125,JJA,32.59567
112,105.5,-1.5,JJA,32.583546
113,105.5,-1.4166641235351562,JJA,32.61344
114,105.58334350585938,-2.5833282470703125,JJA,31.159575
115,105.58334350585938,-2.5,JJA,31.171907
116,105.58334350585938,-2.416664123535156,JJA,31.087906
117,105.58334350585938,-2.3333282470703125,JJA,31.229513
118,105.58334350585938,-2.25,JJA,31.126442
119,105.58334350585938,-2.166664123535156,JJA,30.727728
120,105.58334350585938,-1.5833282470703125,JJA,32.57954
121,105.58334350585938,-1.5,JJA,32.577606
122,105.58334350585938,-1.4166641235351562,JJA,32.60239
