pasut[m]
-1.20662
-1.36969
-1.45648
-1.44604
-1.32454
-1.09
-0.755014
-0.346672
0.0964624
0.529884
0.909978
1.20076
1.37908
1.43725
1.38269
1.23469
1.01943
0.764277
0.492883
0.222092
-0.0387608
-0.28623
-0.519518
-0.736693
-0.931582
-1.09234
-1.20224
-1.24255
-1.19696
-1.05625
-0.822196
-0.509424
-0.144748
0.236127
0.593888
0.891799
1.10149
1.20712
1.20704
1.1128
0.945648
0.731679
0.496575
0.261298
0.0395734
-0.162386
-0.344084
-0.507564
-0.653853
-0.780121
-0.878404
-0.936325
-0.939687
-0.876284
-0.739968
-0.533846
-0.271718
0.0227602
0.319144
0.584928
0.790931
0.916187
0.951291
0.899476
0.775259
0.601002
0.402234
0.202804
0.0209512
-0.132897
-0.256226
-0.352602
-0.428526
-0.489905
-0.539139
-0.573605
-0.58597
-0.566238
-0.505004
-0.397016
-0.244096
-0.0565573
0.147345
0.343944
0.508177
0.618227
0.659742
0.628684
0.532135
0.386873
0.216027
0.044571
-0.105353
-0.218239
-0.287356
-0.314821
-0.309713
-0.284772
-0.252586
-0.222209
-0.197086
-0.174727
-0.148202
-0.10898
-0.050353
0.0295213
0.125801
0.226924
0.316465
0.376504
0.391738
0.353359
0.26172
0.127109
-0.0316527
-0.190524
-0.324794
-0.413845
-0.445094
-0.416212
-0.335169
-0.218111
-0.0856179
0.0417756
0.147724
0.222935
0.266132
0.282961
0.283222
0.277195
0.272082
0.269508
0.264792
0.248205
0.207928
0.133973
0.0220151
-0.123862
-0.290355
-0.456379
-0.596574
-0.68616
-0.706049
-0.647067
-0.512263
-0.316753
-0.0850807
0.153322
0.369563
0.540398
0.651869
0.700731
0.693421
0.642971
0.564702
0.471887
0.372493
0.26786
0.153623
0.0226057
-0.131131
-0.308232
-0.501161
-0.693413
-0.861215
-0.977499
-1.01731
-0.963434
-0.810896
-0.569192
-0.261649
0.0780644
0.411557
0.702263
0.921477
1.05257
1.09253
1.05056
0.944321
0.794709
0.620696
0.435434
0.244625
0.0474848
-0.16007
-0.380984
-0.612692
-0.844164
-1.05536
-1.21948
-1.30765
-1.29507
-1.16712
-0.923972
-0.582462
-0.174629
0.256914
0.665823
1.00964
1.25654
1.3897
1.40852
1.32651
1.16648
0.954432
0.713686
0.460655
0.203323
-0.0573648
-0.323745
-0.596489
-0.869996
-1.12959
-1.35149
-1.50591
-1.5626
-1.4977
-1.30016
-0.976202
-0.5504
-0.0631523
0.435243
0.892604
1.26329
1.5152
1.63391
1.62303
1.50109
1.29567
1.03651
0.749227
0.451219
0.150663
-0.151363
-0.456412
-0.763276
-1.06337
-1.33835
-1.56095
-1.69898
-1.7218
-1.60767
-1.35016
-0.962005
-0.475196
0.0628666
0.596516
1.07074
1.43994
1.67475
1.76527












































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































