pasut[m]
0.816763
0.784229
0.70462
0.592735
0.458281
0.307817
0.144802
-0.0290614
-0.21169
-0.398379
-0.580216
-0.743741
-0.872095
-0.947535
-0.954794
-0.884521
-0.735973
-0.518271
-0.249837
0.0439341
0.334349
0.593665
0.799056
0.935489
0.997001
0.986209
0.912333
0.788321
0.627841
0.442887
0.242534
0.0330391
-0.180886
-0.394146
-0.599359
-0.785656
-0.938701
-1.04209
-1.07991
-1.03999
-0.916983
-0.714593
-0.44632
-0.134425
0.192756
0.504679
0.77286
0.974728
1.09629
1.1332
1.09001
0.978115
0.812771
0.610049
0.384424
0.147475
-0.0921218
-0.327494
-0.551856
-0.756825
-0.931397
-1.06206
-1.13414
-1.13427
-1.05334
-0.889261
-0.648906
-0.348546
-0.0126027
0.329159
0.645523
0.90806
1.09489
1.19328
1.20054
1.12333
0.975362
0.774411
0.539105
0.286346
0.0298093
-0.220267
-0.456164
-0.67108
-0.857472
-1.00596
-1.10526
-1.14333
-1.10948
-0.99714
-0.806426
-0.545903
-0.232995
0.10725
0.444922
0.749099
0.992049
1.15299
1.2207
1.19444
1.08317
0.903194
0.67497
0.419628
0.1561
-0.100665
-0.340131
-0.555346
-0.741295
-0.893029
-1.00426
-1.06691
-1.07189
-1.01092
-0.879125
-0.677544
-0.41499
-0.108605
0.217207
0.533418
0.810153
1.02093
1.1465
1.17751
1.11554
0.972174
0.766542
0.521753
0.261096
0.00477112
-0.232182
-0.440451
-0.615563
-0.755969
-0.860755
-0.927723
-0.952444
-0.928631
-0.84977
-0.711623
-0.514917
-0.26745
0.0150707
0.309846
0.589481
0.825754
0.993936
1.07677
1.06727
0.969708
0.798602
0.575942
0.327219
0.0771868
-0.153777
-0.351963
-0.510876
-0.630097
-0.71289
-0.763318
-0.783707
-0.773187
-0.727722
-0.641654
-0.510331
-0.333092
-0.115743
0.128251
0.378345
0.609316
0.79508
0.913158
0.948795
0.897824
0.767583
0.575655
0.346671
0.107894
-0.115468
-0.304192
-0.447391
-0.542854
-0.595447
-0.614088
-0.60817
-0.5844
-0.544894
-0.487021
-0.405004
-0.292833
-0.147651
0.0273602
0.221454
0.416726
0.590498
0.719247
0.783215
0.77064
0.680581
0.523634
0.320298
0.0973118
-0.117236
-0.29895
-0.431189
-0.507278
-0.530439
-0.511563
-0.465459
-0.406589
-0.345374
-0.285995
-0.226222
-0.15925
-0.0769887
0.0261086
0.149779
0.28619
0.420267
0.532146
0.601237
0.610946
0.552907
0.429639
0.254922
0.0517018
-0.152061
-0.328677
-0.455962
-0.521224
-0.523122
-0.470993
-0.381902
-0.276175
-0.172531
-0.0840277
-0.0157852
0.0350208
0.0769685
0.120662
0.174511
0.241188
0.315758
0.386046
0.435209
0.445923
0.405119
0.308074
0.160747
-0.0202991
-0.210496
-0.381844
-0.508448
