pasut[m]
0.929056
0.853308
0.719784
0.554638
0.378036
0.203874
0.0381535
-0.120113
-0.275858
-0.433722
-0.593899
-0.749323
-0.885085
-0.980402
-1.01277
-0.963329
-0.822118
-0.591881
-0.289378
0.0562425
0.407772
0.726053
0.976567
1.13504
1.19085
1.14762
1.02094
0.833896
0.611654
0.376383
0.143738
-0.0783161
-0.288252
-0.48781
-0.67796
-0.85524
-1.00963
-1.12471
-1.18017
-1.15622
-1.03879
-0.824239
-0.522258
-0.156222
0.239367
0.623865
0.956869
1.20468
1.3454
1.37172
1.29076
1.1212
0.888614
0.619948
0.338746
0.062006
-0.200635
-0.445443
-0.671468
-0.876828
-1.05558
-1.1962
-1.28226
-1.29526
-1.21897
-1.04428
-0.773203
-0.420968
-0.0155689
0.405428
0.800176
1.12891
1.36003
1.47467
1.4688
1.35255
1.147
0.879374
0.57774
0.266479
-0.0365021
-0.320355
-0.579779
-0.812079
-1.0138
-1.17808
-1.29353
-1.34518
-1.31733
-1.19766
-0.981508
-0.67525
-0.297744
0.120698
0.541774
0.924495
1.23126
1.4335
1.51562
1.47667
1.32924
1.09616
0.805691
0.486487
0.16329
-0.145609
-0.428864
-0.680626
-0.89781
-1.07704
-1.21224
-1.29376
-1.30926
-1.24638
-1.09642
-0.858077
-0.540371
-0.163599
0.241889
0.639153
0.989719
1.25926
1.42271
1.46783
1.3964
1.22306
0.971886
0.671779
0.351543
0.0358023
-0.257472
-0.517448
-0.739093
-0.920585
-1.06039
-1.15491
-1.19752
-1.17921
-1.09086
-0.926551
-0.686867
-0.381485
-0.0300326
0.339098
0.691968
0.993772
1.21408
1.33156
1.33717
1.23523
1.0421
0.782874
0.4868
0.182471
-0.106223
-0.36256
-0.577522
-0.748485
-0.87664
-0.963963
-1.01068
-1.01393
-0.968128
-0.866762
-0.705385
-0.484753
-0.213323
0.0917452
0.405506
0.698081
0.938949
1.10182
1.16908
1.13478
1.00564
0.799673
0.542872
0.264615
-0.00718559
-0.25017
-0.450045
-0.601089
-0.704744
-0.7668
-0.794036
-0.791251
-0.75951
-0.696041
-0.59582
-0.454353
-0.270893
-0.0511162
0.191546
0.436462
0.658278
0.830902
0.932148
0.948024
0.875658
0.72418
0.513291
0.269809
0.0229329
-0.200753
-0.381458
-0.508666
-0.581482
-0.606884
-0.596442
-0.562416
-0.51424
-0.456305
-0.387567
-0.303026
-0.196625
-0.0647343
0.0907879
0.260872
0.429435
0.575601
0.677523
0.716947
0.683447
0.577272
0.410085
0.203312
-0.0155824
-0.218102
-0.379899
-0.484982
-0.528021
-0.514298
-0.457381
-0.375175
-0.285347
-0.201269
-0.129468
-0.0691434
-0.0138151
0.0454243
0.115977
0.200234
0.293488
0.383918
0.454725
0.48796
0.469123
0.391359
0.258159
0.0838122
-0.108633
-0.291498
-0.437803
-0.526587
-0.546981
-0.500111
-0.398394
-0.262423
-0.116226
0.0179726
0.124211
0.19545
0.233844
0.248673
0.252546
0.256949
0.268344
0.285883
0.301372
0.301526
0.271946
0.201772
0.0877849
-0.0631942
-0.234322
-0.401306
-0.537018
-0.617104
-0.625279
-0.557041
-0.420892
-0.236752
-0.0319291
0.164419
0.327032
0.439164
0.495032
0.499598
0.465857
0.410423
0.3486
0.290262
0.237588
0.185247
0.12293
0.0395241
-0.0722153
-0.211826
-0.369228
-0.525382
-0.655495
-0.734083
-0.740719
-0.665062
-0.509917
-0.291533
-0.036991
0.220761
0.449093
0.621685
0.722974
0.750065
0.711786
0.625227
0.510743
0.386727
0.265504
0.151356
0.0411046
-0.0729844
-0.198864
-0.340176
-0.492862
-0.64393
-0.772873
-0.855489
-0.869267
-0.799019
-0.641352
-0.406813
-0.119089
0.188666
0.479586
0.719666
0.883657
0.958985
0.946871
0.860515
0.720909
0.551416
0.372497
0.197898
0.0331671
-0.123236
-0.276696
-0.432066
-0.589484
-0.741629
-0.873304
-0.963612
-0.990283
-0.935137
-0.789303
-0.556854
-0.255848
0.0836292
0.424071
0.726849
0.958813
1.09773
1.13539
1.07778
0.942347
0.75331
0.536007
0.311873
0.0951556
-0.107935
-0.2976
-0.476973
-0.647921
-0.807389
-0.945465
-1.0458
-1.08843
-1.0544
-0.930989
-0.716242
-0.421549
-0.071511
0.299068
0.650483
0.944619
1.15121
1.25253
1.24547
1.14074
0.959449
0.727988
0.472552
0.214582
-0.0318478
-0.260223
-0.469543
-0.660813
-0.833204
-0.981107
-1.09303
-1.15276
-1.14265
-1.04822
-0.862832
-0.591365
-0.251624
0.126882
0.506765
0.848408
1.11629
1.28457
1.34083
1.28713
1.13833
0.918155
0.654049
0.372049
0.0928735
-0.169984
-0.409884
-0.624762
-0.813785
-0.974041
-1.09835
-1.17489
-1.18897
-1.12639
-0.97779
-0.742584
-0.4316
-0.0674554
0.317554
0.685748
0.999706
1.22808
1.35033
1.35946
1.26212
1.07633
0.827281
0.542436
0.246905
-0.0397725
-0.304905
-0.541894
-0.747922
-0.920931
-1.0569
-1.14833
-1.18445
-1.15319
-1.0445
-0.854079
-0.586531
-0.257039
0.109096
0.479104
0.817152
1.08965
1.27033
1.34412
1.3089
1.17495
0.962295
0.696568
0.40444
0.109612
-0.169812
-0.422141
-0.641162
-0.823946
-0.968213
-1.07012
-1.12323
-1.11897
-1.04862
-0.906222
-0.691696
-0.41324
-0.0882482
0.25764
0.59336
0.886609
1.10859
1.23835
1.26577
1.19269
1.03192
0.804452
0.53557
0.25068
-0.028195
-0.284604
-0.50823
-0.693923
-0.839696
-0.94439
-1.00578
-1.01971
-0.98059
-0.883044
-0.72441
-0.507253
-0.241216
0.0564544
0.361993
0.647769
0.886039
1.05307
1.13277
1.11914
1.01693
0.840485
0.611065
0.353153
0.0906619
-0.156259
-0.373179
-0.551856
-0.689298
-0.785865
-0.843034
-0.86153
-0.840347
-0.776955
-0.668619
-0.514443
-0.317541
-0.0866604
0.163307
0.412211
0.636912
0.814523
0.926009
0.959368
0.911726
0.78986
0.609042
0.390438
0.157606
-0.067155
-0.26588
-0.426835
-0.544948
-0.620832
-0.658777
-0.664322
-0.642089
-0.59444
-0.521297
-0.421138
-0.292831
-0.137778
0.0383162
0.224608
0.40559
0.562903
0.678177
0.736318
0.728509
0.654227
0.521768
0.347122
0.151373
-0.0428307
-0.215
-0.34994
-0.439657
-0.483678
-0.48782
-0.461776
-0.416171
-0.359839
-0.297994
-0.231709
-0.158786
-0.0757228
0.0198168
0.126744
0.239185
0.346482
0.434659
0.489086
0.497739
0.454272
0.360114
0.225026
0.0658806
-0.0961303
-0.239303
-0.3454
-0.402928
-0.408974
-0.369217
-0.29613
-0.205837
-0.114397
-0.0343974
0.0273189
0.0703079
0.0994467
0.12248
0.146886
0.176935
0.211764
0.24502
0.266229
0.263574
0.227391
0.153466
0.0452311
-0.0857732
-0.221433
-0.340311
-0.42192
-0.451053
-0.421126
-0.335748
-0.208108
-0.0582885
0.0908582
0.218332
0.309011
0.356164
0.361898
0.335506
0.2902
0.239135
0.191752
0.151429
0.115045
0.0745512
0.0201475
-0.0558319
-0.155381
-0.272653
-0.393853
-0.499339
-0.56755
-0.579845
-0.525111
-0.402977
-0.224793
-0.0120725
0.207331
0.404457
0.554688
0.642176
0.662233
0.621197
0.53388
0.419308
0.295885
0.177199
0.0695405
-0.0282855
-0.122871
-0.222474
-0.33272
-0.452966
-0.574425
-0.680676
-0.750581
-0.762981
-0.702044
-0.561933
-0.349572
-0.0847161
0.202821
0.47823
0.707967
0.865781
0.93716
0.921206
0.829573
0.682831
0.505219
0.319129
0.1407
-0.0224254
-0.170715
-0.30996
-0.446961
-0.584958
-0.720173
-0.84051
-0.926942
-0.957338
-0.911871
-0.778651
-0.55813
-0.26507
0.0725604
0.41767
0.730268
0.974461
1.12467
1.16964
1.11348
0.973405
0.775081
0.546541
0.312368
0.0894592
-0.114627
-0.300492
