,longitude,latitude,season,VHM0,VMDR
162,106.25,-3.0,DJF,0.20655346,274.77472
163,106.25,-2.9166666666666714,DJF,0.13139728,264.2995
164,106.25,-2.083333333333343,DJF,0.3343478,78.95722
165,106.25,-2.0,DJF,0.39512545,87.4527
166,106.25,-1.916666666666672,DJF,0.48301864,111.158226
167,106.25,-1.8333333333333428,DJF,0.5165638,181.83838
168,106.25,-1.75,DJF,0.5744158,181.83838
169,106.25,-1.6666666666666714,DJF,0.65887386,207.12589
170,106.25,-1.5833333333333428,DJF,0.7490049,220.85614
171,106.25,-1.5,DJF,0.8522622,219.57559
172,106.25,-1.4166666666666714,DJF,0.89824855,219.33589
173,106.33333333333331,-3.583333333333343,DJF,0.35035387,265.647
174,106.33333333333331,-3.5,DJF,0.34080848,269.67694
175,106.33333333333331,-3.4166666666666714,DJF,0.32800815,273.3134
176,106.33333333333331,-3.333333333333343,DJF,0.31299782,274.46844
177,106.33333333333331,-3.25,DJF,0.29359198,274.46844
178,106.33333333333331,-3.1666666666666714,DJF,0.2706931,276.72232
179,106.33333333333331,-3.083333333333343,DJF,0.2406044,276.70596
180,106.33333333333331,-2.25,DJF,0.3414028,159.31012
181,106.33333333333331,-2.1666666666666714,DJF,0.37762204,175.97589
182,106.33333333333331,-2.083333333333343,DJF,0.43132976,174.65639
183,106.33333333333331,-2.0,DJF,0.497654,179.91283
184,106.33333333333331,-1.916666666666672,DJF,0.59431124,172.1093
185,106.33333333333331,-1.8333333333333428,DJF,0.63557875,208.81395
186,106.33333333333331,-1.75,DJF,0.68280405,208.81395
187,106.33333333333331,-1.6666666666666714,DJF,0.7581382,224.66371
188,106.33333333333331,-1.5833333333333428,DJF,0.84375846,220.48105
189,106.33333333333331,-1.5,DJF,0.88315415,239.1155
190,106.33333333333331,-1.4166666666666714,DJF,0.90955186,243.2702
191,106.41666666666664,-3.583333333333343,DJF,0.3705788,270.74695
192,106.41666666666664,-3.5,DJF,0.36145455,272.48273
193,106.41666666666664,-3.4166666666666714,DJF,0.34726772,273.32727
194,106.41666666666664,-3.333333333333343,DJF,0.3302968,272.63394
195,106.41666666666664,-3.25,DJF,0.30614173,272.63394
196,106.41666666666664,-3.1666666666666714,DJF,0.27178273,272.6573
197,106.41666666666664,-2.333333333333343,DJF,0.3610163,226.21463
198,106.41666666666664,-2.25,DJF,0.40572974,226.21463
199,106.41666666666664,-2.1666666666666714,DJF,0.4545619,232.47458
200,106.41666666666664,-2.083333333333343,DJF,0.5228888,228.74756
201,106.41666666666664,-2.0,DJF,0.60097456,223.6558
202,106.41666666666664,-1.916666666666672,DJF,0.6879191,222.44473
203,106.41666666666664,-1.8333333333333428,DJF,0.74292564,229.54121
204,106.41666666666664,-1.75,DJF,0.78843606,229.54121
205,106.41666666666664,-1.6666666666666714,DJF,0.83172566,240.4348
206,106.41666666666664,-1.5833333333333428,DJF,0.87042695,253.7232
207,106.41666666666664,-1.5,DJF,0.8949538,263.09924
208,106.41666666666664,-1.4166666666666714,DJF,0.90949476,265.8997
209,106.5,-3.583333333333343,DJF,0.38650644,270.42682
210,106.5,-3.5,DJF,0.37746584,271.52048
211,106.5,-3.4166666666666714,DJF,0.36129287,271.3944
212,106.5,-3.333333333333343,DJF,0.33991632,270.35934
213,106.5,-3.25,DJF,0.30670476,268.0218
214,106.5,-3.1666666666666714,DJF,0.25856072,268.0218
215,106.5,-2.333333333333343,DJF,0.39872766,273.01517
216,106.5,-2.25,DJF,0.449452,267.86987
217,106.5,-2.1666666666666714,DJF,0.51809204,267.86987
218,106.5,-2.083333333333343,DJF,0.6076748,255.81711
219,106.5,-2.0,DJF,0.6898432,253.41832
220,106.5,-1.916666666666672,DJF,0.74555236,257.53552
221,106.5,-1.8333333333333428,DJF,0.78860843,263.92258
222,106.5,-1.75,DJF,0.82284164,272.68427
223,106.5,-1.6666666666666714,DJF,0.8516008,272.68427
224,106.5,-1.5833333333333428,DJF,0.8753083,278.35498
225,106.5,-1.5,DJF,0.8904432,282.6312
226,106.5,-1.4166666666666714,DJF,0.8990511,280.21597
227,106.58333333333331,-3.583333333333343,DJF,0.4019137,269.32562
228,106.58333333333331,-3.5,DJF,0.3898436,268.9353
229,106.58333333333331,-3.4166666666666714,DJF,0.36884245,267.23642
230,106.58333333333331,-3.333333333333343,DJF,0.34194967,265.4361
231,106.58333333333331,-3.25,DJF,0.3008182,265.4361
232,106.58333333333331,-3.1666666666666714,DJF,0.24233031,260.77145
233,106.58333333333331,-2.333333333333343,DJF,0.43175688,289.6828
234,106.58333333333331,-2.25,DJF,0.48971808,289.6828
235,106.58333333333331,-2.1666666666666714,DJF,0.5699274,284.644
236,106.58333333333331,-2.083333333333343,DJF,0.666058,278.17072
237,106.58333333333331,-2.0,DJF,0.73262215,279.1584
238,106.58333333333331,-1.916666666666672,DJF,0.7759641,283.58664
239,106.58333333333331,-1.8333333333333428,DJF,0.8087339,288.68445
240,106.58333333333331,-1.75,DJF,0.83443105,288.68445
241,106.58333333333331,-1.6666666666666714,DJF,0.85428584,290.59393
242,106.58333333333331,-1.5833333333333428,DJF,0.8688279,293.34125
243,106.58333333333331,-1.5,DJF,0.8802723,294.56326
244,106.58333333333331,-1.4166666666666714,DJF,0.88557345,293.35812
245,106.66666666666664,-3.583333333333343,DJF,0.41654867,267.4888
246,106.66666666666664,-3.5,DJF,0.40185076,265.44318
247,106.66666666666664,-3.4166666666666714,DJF,0.3769445,260.78195
248,106.66666666666664,-3.333333333333343,DJF,0.34667823,257.58618
249,106.66666666666664,-3.25,DJF,0.3022106,257.58618
250,106.66666666666664,-3.1666666666666714,DJF,0.23918624,250.04823
251,106.66666666666664,-2.833333333333343,DJF,0.1395568,168.90498
252,106.66666666666664,-2.5,DJF,0.35321143,290.05338
253,106.66666666666664,-2.4166666666666714,DJF,0.41168955,296.95123
254,106.66666666666664,-2.333333333333343,DJF,0.46497363,298.65768
255,106.66666666666664,-2.25,DJF,0.53612137,298.65768
256,106.66666666666664,-2.1666666666666714,DJF,0.62510914,295.23193
257,106.66666666666664,-2.083333333333343,DJF,0.7129294,295.40884
258,106.66666666666664,-2.0,DJF,0.76616794,297.33676
259,106.66666666666664,-1.916666666666672,DJF,0.7991032,299.96893
260,106.66666666666664,-1.8333333333333428,DJF,0.82319593,301.75952
261,106.66666666666664,-1.75,DJF,0.8419497,301.75952
262,106.66666666666664,-1.6666666666666714,DJF,0.8558654,302.65143
263,106.66666666666664,-1.5833333333333428,DJF,0.86531854,304.00586
264,106.66666666666664,-1.5,DJF,0.87323827,304.5815
265,106.66666666666664,-1.4166666666666714,DJF,0.8761111,303.57913
