,longitude,latitude,season,uo,vo,speed(m/s),direction
156,105.83334350585938,-2.3333282470703125,SON,0.04016,-0.05503475,0.0681296507224461,126.11900577095338
157,105.83334350585938,-2.25,SON,0.043047998,-0.041258864,0.0596273761822411,136.21573072619273
158,105.83334350585938,-2.166664123535156,SON,0.042591948,-0.038418442,0.057358963729674,137.94916566807413
159,105.83334350585938,-1.5,SON,0.023902599,0.004722138,0.0243645813886847,191.17530773044663
160,105.83334350585938,-1.4166641235351562,SON,0.053881235,0.011946602,0.0551897525313497,192.5014390236877
161,105.91668701171876,-3.5833282470703125,SON,-0.004106831,-0.011384817,0.0121028971319287,70.16416757493054
162,105.91668701171876,-3.5,SON,-0.015328491,-0.013098522,0.0201626862030227,40.51459400066307
163,105.91668701171876,-3.416664123535156,SON,-0.021472203,-0.015213804,0.0263156860792878,35.318900945736914
164,105.91668701171876,-2.916664123535156,SON,0.06096491,-0.04039323,0.0731322998485689,146.47292918660912
165,105.91668701171876,-2.8333282470703125,SON,0.0965734,-0.06141295,0.1144463717872371,147.54690608742996
166,105.91668701171876,-2.75,SON,0.09304899,-0.08092446,0.1233161902035239,138.98660244242515
167,105.91668701171876,-2.666664123535156,SON,0.082661696,-0.06378374,0.1044093936098855,142.34536396316537
168,105.91668701171876,-2.5833282470703125,SON,0.060038846,-0.0627906,0.0868753272072785,133.71661456968593
169,105.91668701171876,-2.5,SON,0.037011653,-0.06782101,0.077262875012599,118.62242204833989
170,105.91668701171876,-1.5,SON,0.027256036,0.0030182053,0.0274226377590895,186.31892102076583
171,105.91668701171876,-1.4166641235351562,SON,0.070971064,0.010941123,0.071809470808475,188.7639041847987
172,106.0,-3.5833282470703125,SON,-0.0008258378,-0.009403979,0.00944017103152,84.98127928693367
173,106.0,-3.5,SON,-0.010103604,-0.013957836,0.0172309024601647,54.10049622155762
174,106.0,-3.416664123535156,SON,-0.015009531,-0.019084852,0.024279983457611,51.81625733777474
175,106.0,-3.3333282470703125,SON,-0.025818067,-0.030182391,0.0397183749679335,49.45626583504804
176,106.0,-3.0,SON,0.06200991,-0.06259819,0.0881122144170954,134.72950626195347
177,106.0,-2.916664123535156,SON,0.073247254,-0.058044177,0.0934574058175586,141.6052279300049
178,106.0,-2.8333282470703125,SON,0.08871537,-0.062332664,0.1084240650205193,144.90758432454322
179,106.0,-1.5833282470703125,SON,0.029532177,-0.008517497,0.0307359274059582,163.9116915708121
180,106.0,-1.5,SON,0.046394926,-0.00594513,0.0467742849144952,172.69780944358192
181,106.0,-1.4166641235351562,SON,0.08141442,0.0038089624,0.0815034721867787,182.6786219305744
182,106.08334350585938,-3.5833282470703125,SON,0.002238558,-0.015231947,0.0153955627156065,98.3606054114134
183,106.08334350585938,-3.5,SON,-0.008009435,-0.013457662,0.0156607699531494,59.2406697490154
184,106.08334350585938,-3.416664123535156,SON,-0.003244775,-0.013214442,0.013606985050774,76.20410257575696
185,106.08334350585938,-3.3333282470703125,SON,-0.017093193,-0.031154994,0.0355360506820226,61.248617535200495
186,106.08334350585938,-3.25,SON,-0.0005294481,-0.049461428,0.0494642615945065,89.3867143692609
187,106.08334350585938,-3.166664123535156,SON,0.011199345,-0.057307065,0.0583911382603837,101.05777350641068
188,106.08334350585938,-3.0833282470703125,SON,0.032788794,-0.0727254,0.0797752393737206,114.26859098318144
189,106.08334350585938,-3.0,SON,0.069038145,-0.06987899,0.0982310475789662,134.65320130317156
190,106.08334350585938,-2.916664123535156,SON,0.08727933,-0.0552729,0.1033091231192042,147.65443488172323
191,106.08334350585938,-2.8333282470703125,SON,0.082319275,-0.058870673,0.1012038496105684,144.42952536617864
192,106.08334350585938,-1.75,SON,0.0036820266,-0.0022903276,0.0043362334344946,148.11718671355894
193,106.08334350585938,-1.6666641235351562,SON,0.015284005,-0.002307315,0.0154571831634761,171.415295896166
194,106.08334350585938,-1.5833282470703125,SON,0.04161256,-0.004962679,0.0419074376765108,173.1990746262744
195,106.08334350585938,-1.5,SON,0.07034273,-0.010640661,0.071142978081957,171.39814994647816
196,106.08334350585938,-1.4166641235351562,SON,0.08229677,-0.009311767,0.08282190143371,173.54451648100354
197,106.16668701171876,-3.5833282470703125,SON,0.005939986,-0.036769904,0.0372466008361758,99.17655607519806
198,106.16668701171876,-3.5,SON,-0.0007513453,-0.034246743,0.0342549839566139,88.74317946770255
199,106.16668701171876,-3.416664123535156,SON,-0.002300913,-0.029794723,0.0298834355334238,85.58406822158453
200,106.16668701171876,-3.3333282470703125,SON,0.0007122224,-0.03777185,0.0377785642020652,91.08023574017774
201,106.16668701171876,-3.25,SON,0.0075315987,-0.04570692,0.0463232934371493,99.35712882975962
202,106.16668701171876,-3.166664123535156,SON,0.01135491,-0.05115554,0.0524006035633149,102.5149448042795
203,106.16668701171876,-3.0833282470703125,SON,0.027624112,-0.059616037,0.0657051248486289,114.86145594826424
204,106.16668701171876,-3.0,SON,0.08070514,-0.06645067,0.1045419110494374,140.53278047187382
205,106.16668701171876,-2.916664123535156,SON,0.077777244,-0.060760435,0.098697163817532,142.002656820678
206,106.16668701171876,-2.166664123535156,SON,0.003869353,-0.0050093303,0.0063297142663083,127.68354567678202
207,106.16668701171876,-2.0833282470703125,SON,0.00024690718,-0.0038296513,0.0038376024071192,93.6888963815256
208,106.16668701171876,-2.0,SON,0.0010973598,-0.0032356153,0.0034166364893342,108.73438084606998
209,106.16668701171876,-1.916664123535156,SON,0.0009792285,-0.0043020085,0.004412047777312,102.82325206402383
210,106.16668701171876,-1.8333282470703125,SON,0.00343076,-0.0047864886,0.0058890226095278,125.631411924945
211,106.16668701171876,-1.75,SON,0.0139648,-0.0072102435,0.0157163370531842,152.6919893815528
212,106.16668701171876,-1.6666641235351562,SON,0.025021458,-0.010251893,0.0270402416876997,157.71990782385367
213,106.16668701171876,-1.5833282470703125,SON,0.06423163,-0.009712534,0.0649618011538939,171.4013837423482
214,106.16668701171876,-1.5,SON,0.079419956,-0.01203538,0.0803267065351638,171.3829037327746
215,106.16668701171876,-1.4166641235351562,SON,0.08716088,-0.013716506,0.0882335624307578,171.0567107258586
216,106.25,-3.5833282470703125,SON,0.0013054498,-0.0692253,0.069237607983453,91.08035500456788
217,106.25,-3.5,SON,-0.007146535,-0.04843821,0.0489625688716424,81.60717454244262
218,106.25,-3.416664123535156,SON,-0.013578585,-0.033703092,0.0363356076179095,68.05606599453657
219,106.25,-3.3333282470703125,SON,0.0029667162,-0.037286825,0.0374046617895679,94.54913992095928
220,106.25,-3.25,SON,0.008400017,-0.035592254,0.0365700537380081,103.27920997642047
221,106.25,-3.166664123535156,SON,0.023853304,-0.043114,0.0492726811500695,118.95405399144389
222,106.25,-3.0833282470703125,SON,0.03773894,-0.059564106,0.0705131924954673,122.35774467286429
223,106.25,-3.0,SON,0.06388167,-0.063340135,0.0899602160057829,135.24388494225272
224,106.25,-2.916664123535156,SON,0.06122034,-0.058869224,0.0849324176276513,136.12159468435635
225,106.25,-2.3333282470703125,SON,0.006894913,-0.0056146863,0.0088918236332586,140.84328102824546
226,106.25,-2.25,SON,0.0023600135,-0.0076248464,0.0079817257747792,107.19814345847728
227,106.25,-2.166664123535156,SON,0.0014341471,-0.0038265479,0.0040864711837272,110.54543293446956
228,106.25,-2.0833282470703125,SON,-0.0011085945,0.0033182104,0.0034984999677145,288.4741694455346
229,106.25,-2.0,SON,0.0019355954,0.005073589,0.0054302702412883,249.1179381320039
230,106.25,-1.916664123535156,SON,0.005073655,-0.00043071434,0.0050919043492299,175.1476625333987
231,106.25,-1.8333282470703125,SON,0.012623285,-0.009180403,0.0156085593003849,143.97312508698437
232,106.25,-1.75,SON,0.032619063,-0.019572485,0.0380405762321392,149.03489097275013
233,106.25,-1.6666641235351562,SON,0.052257363,-0.026598658,0.058637194638853,153.02420191364382
234,106.25,-1.5833282470703125,SON,0.07400293,-0.019234385,0.0764617238552278,165.43040843269824
235,106.25,-1.5,SON,0.079296276,-0.012267689,0.0802396135388805,171.20566152258294
236,106.25,-1.4166641235351562,SON,0.08992875,-0.017046941,0.0915302041624511,169.26633764139032
237,106.33334350585938,-3.5833282470703125,SON,-0.011215411,-0.043466795,0.0448903966508533,75.53196309686773
238,106.33334350585938,-3.5,SON,-0.01753151,-0.035710156,0.0397815168693255,63.85177566925934
239,106.33334350585938,-3.416664123535156,SON,-0.017733362,-0.039979942,0.0437363451850564,66.08001003134815
240,106.33334350585938,-3.3333282470703125,SON,0.002839831,-0.047435414,0.0475203445006447,93.42605543591657
241,106.33334350585938,-3.25,SON,0.012601708,-0.046849698,0.0485149177800856,105.0551773169334
242,106.33334350585938,-3.166664123535156,SON,0.034522068,-0.043904938,0.055851739093608,128.17765980123053
243,106.33334350585938,-3.0833282470703125,SON,0.033843644,-0.041314933,0.0534070775084466,129.32304857737083
244,106.33334350585938,-3.0,SON,0.03998873,-0.04744672,0.0620507031851477,130.12463724459047
245,106.33334350585938,-2.916664123535156,SON,0.053131253,-0.05224383,0.0745140779881151,135.48250866438465
246,106.33334350585938,-2.416664123535156,SON,0.0062392843,-0.00380825,0.0073096810216812,148.60150803717167
247,106.33334350585938,-2.3333282470703125,SON,0.006289209,-0.0019551353,0.0065860992922204,162.73102409580144
248,106.33334350585938,-2.25,SON,0.0021617995,0.00046545532,0.0022113402572007,192.15081219281572
249,106.33334350585938,-2.166664123535156,SON,0.0006546642,-0.00015627114,0.0006730571179019,166.5744838666822
250,106.33334350585938,-2.0833282470703125,SON,0.0034459946,-0.00085479236,0.0035504293771237,166.06874941416763
251,106.33334350585938,-2.0,SON,0.008859157,-0.0071638846,0.0113932394564832,141.0395483085537
252,106.33334350585938,-1.916664123535156,SON,0.016925039,-0.017764399,0.0245363162879581,133.61391806312804
253,106.33334350585938,-1.8333282470703125,SON,0.031793866,-0.018495975,0.036782482330949,149.8114391426844
254,106.33334350585938,-1.75,SON,0.045303676,-0.017474752,0.0485570799840196,158.90713539074787
255,106.33334350585938,-1.6666641235351562,SON,0.06953825,-0.025625097,0.0741094717922203,159.77097519608387
256,106.33334350585938,-1.5833282470703125,SON,0.08395839,-0.022737369,0.086982752315814,164.8467976671597
257,106.33334350585938,-1.5,SON,0.07511486,-0.014640669,0.0765283697826313,168.97073555423032
258,106.33334350585938,-1.4166641235351562,SON,0.08530443,-0.02034764,0.0876976181614671,166.58394723378154
259,106.41668701171876,-3.5833282470703125,SON,0.0014496746,-0.04708039,0.0471027035211142,91.76366425501672
260,106.41668701171876,-3.5,SON,0.007202213,-0.057501648,0.0579509395507378,97.13924858288446
261,106.41668701171876,-3.416664123535156,SON,0.0085134795,-0.07466792,0.0751516973216395,96.5046545504192
262,106.41668701171876,-3.3333282470703125,SON,0.018058753,-0.08502418,0.086920824573789,101.99117032092845
263,106.41668701171876,-3.25,SON,0.029334817,-0.071093686,0.0769080208917775,112.42211954467156
264,106.41668701171876,-3.166664123535156,SON,0.047127236,-0.047149282,0.0666635670071383,134.98660172481
265,106.41668701171876,-3.0833282470703125,SON,0.025025083,-0.03676429,0.044473225634768,124.24272550154971
266,106.41668701171876,-3.0,SON,0.029895114,-0.04079881,0.0505792520554534,126.23190181514002
267,106.41668701171876,-2.5,SON,0.004808077,-0.0037200886,0.0060791992589303,142.27028758069054
268,106.41668701171876,-2.416664123535156,SON,0.0031979962,-0.0014414517,0.0035078430265117,155.7372006837892
269,106.41668701171876,-2.3333282470703125,SON,0.0038357552,0.0034047398,0.0051288664498143,221.593291655634
270,106.41668701171876,-2.25,SON,0.0054656006,0.0029917546,0.0062308414765055,208.69536761702412
271,106.41668701171876,-2.166664123535156,SON,0.011226066,-0.001999523,0.0114027474787388,169.90071195152944
272,106.41668701171876,-2.0833282470703125,SON,0.016717069,-0.0075771287,0.0183541078586545,155.61725654436515
273,106.41668701171876,-2.0,SON,0.02156851,-0.017440554,0.0277375836627312,141.0405836582862
274,106.41668701171876,-1.916664123535156,SON,0.032483228,-0.030712584,0.0447037237515739,136.60491479290798
275,106.41668701171876,-1.8333282470703125,SON,0.048986603,-0.036289953,0.0609643171225743,143.46844069856377
276,106.41668701171876,-1.75,SON,0.05461341,-0.035520013,0.0651482607238924,146.96042874712566
277,106.41668701171876,-1.6666641235351562,SON,0.07634487,-0.037422955,0.0850236245772251,153.88669299505727
